,source,target
87011,22452,22667
87012,22452,25043
87013,22452,32997
87014,22452,2816
87015,22452,30968
87016,22452,19731
87017,22452,9084
87018,22452,29880
87019,22452,26569
87020,22452,36118
87021,22452,35728
87022,22452,33963
87023,22452,4494
87024,22452,24514
87025,22452,35258
87026,22452,32149
87027,22452,29989
87028,22452,36561
87029,22452,36894
87030,22452,23133
87031,22452,18787
87032,22452,23767
87033,22452,23667
87034,22452,29619
87035,22452,5323
87036,22452,30553
87037,22452,33396
87038,22452,25424
87039,22452,35291
87040,22452,25474
87041,22452,22459
87042,22452,30782
87043,22452,23958
87044,22452,24840
87045,22452,31824
87046,22452,33096
87047,22452,29360
87048,22452,25752
87049,22452,30589
87050,22452,23714
87051,22452,33904
87052,22452,30612
87053,22452,29380
87054,22452,27123
87055,22452,34774
87056,22452,27808
87057,22452,26092
87058,22452,23264
87059,22452,33154
87060,22452,24905
87061,22452,24830
87062,22452,17525
87063,22452,24589
87064,22452,35060
87065,22452,30230
87066,22452,1100
87067,22452,26979
87068,22452,23764
87069,22452,10154
87070,22452,35186
87071,22452,37044
87072,22452,30372
87073,22452,14865
87074,22452,31299
87075,22452,27043
87076,22452,35230
87077,22452,2575
87078,22452,36927
87079,22452,30303
87080,22452,26467
87081,22452,34849
87082,22452,12003
87083,22452,30397
87084,22452,28217
87085,22452,36736
87086,1766,6186
87087,1766,10320
87088,1766,29052
87089,1766,27204
87090,1766,37340
87091,1766,6118
87092,1766,22353
87093,1766,28322
87094,1766,30670
87095,1766,18357
87096,1766,5982
87097,1766,25514
87098,36746,2084
87099,36746,32082
87100,36746,7553
87101,36746,33193
87102,36746,13504
87103,36746,15657
87104,36746,9048
87105,36746,24197
87106,36746,29037
87107,36746,34426
87108,36746,33202
87109,36746,34443
87110,14701,2635
87111,14701,9547
87112,14701,28695
87113,14701,27043
87114,14701,22292
87115,14701,10973
87116,14701,37622
87117,25314,1797
87118,25314,2750
87119,25314,4001
87120,25314,828
87121,25314,4892
87122,25314,5305
87123,25314,5471
87124,25314,5851
87125,25314,9381
87126,25314,7638
87127,25314,7674
87128,25314,1990
87129,25314,9721
87130,25314,7816
87131,25314,14126
87132,25314,13099
87133,25314,13857
87134,25314,36107
87135,25314,14831
87136,25314,16933
87137,25314,17422
87138,25314,17573
87139,25314,9061
87140,25314,18196
87141,25314,18708
87142,25314,18866
87143,25314,37340
87144,25314,23315
87145,25314,24645
87146,25314,25185
87147,25314,15149
87148,25314,23005
87149,25314,21575
87150,25314,28792
87151,25314,28861
87152,25314,32193
87153,25314,30271
87154,25314,21314
87155,25314,22780
87156,25314,34706
87157,25314,29052
87158,25314,31765
87159,25314,30331
87160,10281,242
87161,10281,3374
87162,10281,4585
87163,10281,4633
87164,10281,4855
87165,10281,5107
87166,10281,32082
87167,10281,32044
87168,10281,9015
87169,10281,11175
87170,10281,11439
87171,10281,14265
87172,10281,14831
87173,10281,15642
87174,10281,17726
87175,10281,9320
87176,10281,15516
87177,10281,31331
87178,10281,27418
87179,10281,25136
87180,10281,24347
87181,10281,25852
87182,10281,16496
87183,10281,5386
87184,10281,8900
87185,10281,27929
87186,10281,17823
87187,10281,33072
87188,10281,26979
87189,10281,30722
87190,10281,27571
87191,10281,35658
87192,10281,25774
87193,10281,10154
87194,10281,23127
87195,10281,34774
87196,10281,26784
87197,10281,25268
87198,8409,1378
87199,8409,31743
87200,8409,9887
87201,8409,15313
87202,8409,31715
87203,8409,34298
87204,8409,23246
87205,8409,21688
87206,18028,5103
87207,18028,1371
87208,18028,1474
87209,18028,2912
87210,18028,3056
87211,18028,3447
87212,18028,4001
87213,18028,5201
87214,18028,5258
87215,18028,5395
87216,18028,5452
87217,18028,5547
87218,18028,6189
87219,18028,6528
87220,18028,6820
87221,18028,9039
87222,18028,9130
87223,18028,9201
87224,18028,9721
87225,18028,9780
87226,18028,20193
87227,18028,11653
87228,18028,12731
87229,18028,13729
87230,18028,14484
87231,18028,14642
87232,18028,14972
87233,18028,15779
87234,18028,15906
87235,18028,16494
87236,18028,16703
87237,18028,17195
87238,18028,33091
87239,18028,17573
87240,18028,17574
87241,18028,31655
87242,18028,26771
87243,18028,35134
87244,18028,24839
87245,18028,31503
87246,18028,23210
87247,18028,691
87248,18028,36451
87249,18028,21527
87250,18028,27418
87251,18028,22259
87252,18028,31692
87253,18028,25627
87254,18028,26165
87255,18028,20922
87256,18028,36581
87257,18028,18278
87258,18028,33213
87259,18028,20927
87260,18028,10631
87261,18028,20389
87262,18028,27736
87263,18028,34878
87264,18028,36819
87265,18028,24718
87266,18028,30767
87267,18028,31229
87268,18028,34899
87269,18028,36677
87270,18028,26681
87271,18028,22398
87272,18028,36785
87273,18028,29052
87274,18028,35106
87275,18028,36523
87276,18028,19302
87277,18028,23694
87278,18028,26277
87279,18028,2391
87280,18028,18196
87281,18028,33513
87282,18028,26568
87283,18028,19014
87284,18028,28382
87285,18028,26909
87286,18028,26756
87287,18028,32098
87288,18028,29468
87289,18028,22004
87290,18028,23668
87291,1524,23651
87292,1524,14679
87293,1524,6053
87294,1524,20720
87295,9804,9087
87296,9804,27766
87297,34992,141
87298,34992,557
87299,34992,30890
87300,34992,1582
87301,34992,2319
87302,34992,31743
87303,34992,3252
87304,34992,3336
87305,34992,3447
87306,34992,33190
87307,34992,4122
87308,34992,4143
87309,34992,4283
87310,34992,4290
87311,34992,4323
87312,34992,4375
87313,34992,4445
87314,34992,5615
87315,34992,5953
87316,34992,6303
87317,34992,6374
87318,34992,28444
87319,34992,6645
87320,34992,6686
87321,34992,6981
87322,34992,8168
87323,34992,8440
87324,34992,9046
87325,34992,9666
87326,34992,9719
87327,34992,9889
87328,34992,10060
87329,34992,32793
87330,34992,20050
87331,34992,10817
87332,34992,11154
87333,34992,20173
87334,34992,11290
87335,34992,11573
87336,34992,12085
87337,34992,12496
87338,34992,12760
87339,34992,12884
87340,34992,36906
87341,34992,13028
87342,34992,13492
87343,34992,14817
87344,34992,14997
87345,34992,33667
87346,34992,15351
87347,34992,15388
87348,34992,15642
87349,34992,15755
87350,34992,16093
87351,34992,16147
87352,34992,36781
87353,34992,17056
87354,34992,17118
87355,34992,17486
87356,34992,17533
87357,34992,17653
87358,34992,17782
87359,34992,20685
87360,34992,18187
87361,34992,18507
87362,34992,34297
87363,34992,18878
87364,34992,19679
87365,34992,19883
87366,34992,20559
87367,34992,35085
87368,34992,20849
87369,34992,15762
87370,34992,21375
87371,34992,22715
87372,34992,22825
87373,34992,19488
87374,34992,23760
87375,34992,25687
87376,34992,24593
87377,34992,25102
87378,34992,25547
87379,34992,27690
87380,34992,28008
87381,34992,28540
87382,34992,23985
87383,34992,28651
87384,34992,29201
87385,34992,29278
87386,34992,29515
87387,34992,33096
87388,34992,30594
87389,34992,31630
87390,34992,32001
87391,34992,33057
87392,34992,33222
87393,34992,33478
87394,34992,33719
87395,34992,33995
87396,34992,34205
87397,34992,34468
87398,34992,34507
87399,34992,34531
87400,34992,34891
87401,34992,23112
87402,34992,35456
87403,34992,36819
87404,34992,35703
87405,34992,5506
87406,34992,5464
87407,11439,307
87408,11439,1762
87409,11439,1965
87410,11439,2751
87411,11439,3825
87412,11439,3970
87413,11439,4633
87414,11439,4855
87415,11439,5085
87416,11439,5212
87417,11439,6873
87418,11439,11010
87419,11439,7650
87420,11439,35747
87421,11439,21554
87422,11439,10105
87423,11439,11165
87424,11439,11326
87425,11439,16958
87426,11439,7598
87427,11439,31220
87428,11439,24593
87429,11439,9320
87430,11439,18658
87431,11439,32200
87432,11439,7337
87433,11439,28859
87434,11439,24347
87435,11439,13337
87436,11439,31518
87437,11439,14997
87438,11439,35388
87439,11439,15176
87440,11439,33110
87441,11439,25239
87442,11439,14831
87443,11439,12542
87444,11439,11984
87445,11439,8921
87446,11439,13499
87447,11439,25898
87448,11439,11768
87449,11439,26669
87450,11439,17304
87451,11439,19744
87452,11439,30302
87453,11439,17600
87454,11439,29659
87455,11439,27867
87456,11439,30891
87457,11439,15814
87458,11439,8826
87459,11439,21343
87460,11439,35789
87461,11439,26827
87462,11439,5386
87463,11439,29389
87464,11439,33772
87465,11439,26693
87466,11439,23541
87467,11439,33394
87468,11439,27589
87469,11439,13504
87470,34536,125
87471,34536,2728
87472,34536,468
87473,34536,36231
87474,34536,546
87475,34536,555
87476,34536,592
87477,34536,6173
87478,34536,736
87479,34536,946
87480,34536,5599
87481,34536,1025
87482,34536,6245
87483,34536,1118
87484,34536,1144
87485,34536,1164
87486,34536,1412
87487,34536,1428
87488,34536,1519
87489,34536,1709
87490,34536,1722
87491,34536,1737
87492,34536,4305
87493,34536,1828
87494,34536,1867
87495,34536,1876
87496,34536,1883
87497,34536,1884
87498,34536,2285
87499,34536,2360
87500,34536,2420
87501,34536,2442
87502,34536,2574
87503,34536,2635
87504,34536,2737
87505,34536,2863
87506,34536,36973
87507,34536,2900
87508,34536,3006
87509,34536,3014
87510,34536,29222
87511,34536,3122
87512,34536,3137
87513,34536,3206
87514,34536,3422
87515,34536,3451
87516,34536,3625
87517,34536,3698
87518,34536,3830
87519,34536,3889
87520,34536,4262
87521,34536,31701
87522,34536,4330
87523,34536,4333
87524,34536,4360
87525,34536,4370
87526,34536,4769
87527,34536,4873
87528,34536,5107
87529,34536,5185
87530,34536,5258
87531,34536,5294
87532,34536,5395
87533,34536,25434
87534,34536,5554
87535,34536,5634
87536,34536,5649
87537,34536,5896
87538,34536,6065
87539,34536,6084
87540,34536,6097
87541,34536,6141
87542,34536,6183
87543,34536,6223
87544,34536,6255
87545,34536,6280
87546,34536,2039
87547,34536,6436
87548,34536,6513
87549,34536,6527
87550,34536,6641
87551,34536,6712
87552,34536,6720
87553,34536,6733
87554,34536,4138
87555,34536,32158
87556,34536,6854
87557,34536,6910
87558,34536,6945
87559,34536,5431
87560,34536,7084
87561,34536,7153
87562,34536,7187
87563,34536,7196
87564,34536,7213
87565,34536,22854
87566,34536,7399
87567,34536,7455
87568,34536,7462
87569,34536,32301
87570,34536,7697
87571,34536,7723
87572,34536,7753
87573,34536,7795
87574,34536,7837
87575,34536,7852
87576,34536,7907
87577,34536,7913
87578,34536,7956
87579,34536,8016
87580,34536,19684
87581,34536,8159
87582,34536,8327
87583,34536,19738
87584,34536,12866
87585,34536,8451
87586,34536,8483
87587,34536,8580
87588,34536,8753
87589,34536,8854
87590,34536,1503
87591,34536,9021
87592,34536,19089
87593,34536,9239
87594,34536,35080
87595,34536,9465
87596,34536,9608
87597,34536,9677
87598,34536,32536
87599,34536,9935
87600,34536,9957
87601,34536,9988
87602,34536,10175
87603,34536,7777
87604,34536,10289
87605,34536,10347
87606,34536,10503
87607,34536,10547
87608,34536,10595
87609,34536,10650
87610,34536,10737
87611,34536,10830
87612,34536,10855
87613,34536,34689
87614,34536,10937
87615,34536,10943
87616,34536,10965
87617,34536,11124
87618,34536,34789
87619,34536,11326
87620,34536,11388
87621,34536,11516
87622,34536,11566
87623,34536,11604
87624,34536,10327
87625,34536,33073
87626,34536,11803
87627,34536,11828
87628,34536,11900
87629,34536,22031
87630,34536,11973
87631,34536,7232
87632,34536,12046
87633,34536,12392
87634,34536,31797
87635,34536,12627
87636,34536,12631
87637,34536,12642
87638,34536,12743
87639,34536,12875
87640,34536,12895
87641,34536,12976
87642,34536,13114
87643,34536,36289
87644,34536,13269
87645,34536,13336
87646,34536,13417
87647,34536,13422
87648,34536,33394
87649,34536,13499
87650,34536,13502
87651,34536,13564
87652,34536,13757
87653,34536,13832
87654,34536,13889
87655,34536,13947
87656,34536,13998
87657,34536,14083
87658,34536,14095
87659,34536,14099
87660,34536,14110
87661,34536,14161
87662,34536,36149
87663,34536,14417
87664,34536,14560
87665,34536,14707
87666,34536,14712
87667,34536,14831
87668,34536,14834
87669,34536,14869
87670,34536,16689
87671,34536,15059
87672,34536,15115
87673,34536,15140
87674,34536,27121
87675,34536,33699
87676,34536,15370
87677,34536,15405
87678,34536,15531
87679,34536,15629
87680,34536,15655
87681,34536,34105
87682,34536,15750
87683,34536,14848
87684,34536,15814
87685,34536,20943
87686,34536,15986
87687,34536,20956
87688,34536,16068
87689,34536,16107
87690,34536,16235
87691,34536,16395
87692,34536,16431
87693,34536,16617
87694,34536,16788
87695,34536,16827
87696,34536,16859
87697,34536,16868
87698,34536,16882
87699,34536,33541
87700,34536,16948
87701,34536,32202
87702,34536,17168
87703,34536,17192
87704,34536,17307
87705,34536,17331
87706,34536,17335
87707,34536,17337
87708,34536,17477
87709,34536,28668
87710,34536,34126
87711,34536,17726
87712,34536,17795
87713,34536,17836
87714,34536,17961
87715,34536,20968
87716,34536,18173
87717,34536,18228
87718,34536,18308
87719,34536,18379
87720,34536,18536
87721,34536,21376
87722,34536,33012
87723,34536,18658
87724,34536,18964
87725,34536,19016
87726,34536,19202
87727,34536,5664
87728,34536,19307
87729,34536,32591
87730,34536,19453
87731,34536,3262
87732,34536,6872
87733,34536,104
87734,34536,15516
87735,34536,19744
87736,34536,19819
87737,34536,19868
87738,34536,20051
87739,34536,20111
87740,34536,20279
87741,34536,20502
87742,34536,34734
87743,34536,28100
87744,34536,20785
87745,34536,16105
87746,34536,20985
87747,34536,21034
87748,34536,21156
87749,34536,15757
87750,34536,15762
87751,34536,21372
87752,34536,28238
87753,34536,21662
87754,34536,20387
87755,34536,21803
87756,34536,21922
87757,34536,22081
87758,34536,22178
87759,34536,22292
87760,34536,22304
87761,34536,22353
87762,34536,22428
87763,34536,22459
87764,34536,36323
87765,34536,22579
87766,34536,22642
87767,34536,22779
87768,34536,22787
87769,34536,22797
87770,34536,22870
87771,34536,22969
87772,34536,23035
87773,34536,16067
87774,34536,23382
87775,34536,23417
87776,34536,23524
87777,34536,23622
87778,34536,23677
87779,34536,23767
87780,34536,23837
87781,34536,23909
87782,34536,35335
87783,34536,24130
87784,34536,24257
87785,34536,24362
87786,34536,24395
87787,34536,24409
87788,34536,24514
87789,34536,24546
87790,34536,24572
87791,34536,24598
87792,34536,16680
87793,34536,24928
87794,34536,25043
87795,34536,17998
87796,34536,25132
87797,34536,14865
87798,34536,25249
87799,34536,25374
87800,34536,36082
87801,34536,8054
87802,34536,5882
87803,34536,25510
87804,34536,25585
87805,34536,25752
87806,34536,31359
87807,34536,25775
87808,34536,25792
87809,34536,25812
87810,34536,25884
87811,34536,25887
87812,34536,25898
87813,34536,8275
87814,34536,26003
87815,34536,2145
87816,34536,26766
87817,34536,26827
87818,34536,33970
87819,34536,26899
87820,34536,3839
87821,34536,14710
87822,34536,27048
87823,34536,27183
87824,34536,27240
87825,34536,4494
87826,34536,13787
87827,34536,27648
87828,34536,33937
87829,34536,27783
87830,34536,27808
87831,34536,20188
87832,34536,28073
87833,34536,28183
87834,34536,28230
87835,34536,28345
87836,34536,28391
87837,34536,28453
87838,34536,28490
87839,34536,28546
87840,34536,28591
87841,34536,36177
87842,34536,24521
87843,34536,23485
87844,34536,28832
87845,34536,28833
87846,34536,28859
87847,34536,25422
87848,34536,28920
87849,34536,25654
87850,34536,29154
87851,34536,29168
87852,34536,29243
87853,34536,29485
87854,34536,29498
87855,34536,29521
87856,34536,29546
87857,34536,29745
87858,34536,30138
87859,34536,30163
87860,34536,5323
87861,34536,30218
87862,34536,36839
87863,34536,35089
87864,34536,30397
87865,34536,30399
87866,34536,30407
87867,34536,30521
87868,34536,538
87869,34536,30628
87870,34536,30685
87871,34536,30707
87872,34536,24635
87873,34536,30727
87874,34536,30863
87875,34536,31142
87876,34536,3115
87877,34536,34138
87878,34536,31288
87879,34536,31364
87880,34536,2575
87881,34536,19731
87882,34536,31473
87883,34536,31577
87884,34536,31581
87885,34536,31659
87886,34536,24390
87887,34536,4761
87888,34536,31825
87889,34536,5096
87890,34536,31572
87891,34536,31877
87892,34536,31935
87893,34536,31965
87894,34536,32058
87895,34536,32149
87896,34536,7598
87897,34536,7438
87898,34536,32427
87899,34536,8221
87900,34536,32672
87901,34536,32755
87902,34536,32822
87903,34536,10488
87904,34536,32961
87905,34536,23777
87906,34536,25446
87907,34536,33070
87908,34536,34322
87909,34536,33182
87910,34536,33212
87911,34536,23818
87912,34536,33396
87913,34536,33414
87914,34536,27818
87915,34536,22748
87916,34536,13908
87917,34536,33566
87918,34536,33708
87919,34536,15557
87920,34536,16125
87921,34536,33957
87922,34536,26151
87923,34536,34283
87924,34536,34346
87925,34536,36730
87926,34536,19156
87927,34536,19504
87928,34536,13477
87929,34536,9221
87930,34536,16959
87931,34536,37145
87932,34536,37147
87933,34536,35867
87934,34536,35876
87935,34536,36741
87936,34536,34605
87937,34536,35949
87938,34536,37245
87939,34536,34917
87940,34536,16496
87941,34536,37279
87942,34536,35255
87943,34536,33235
87944,34536,31768
87945,34536,34849
87946,34536,37164
87947,34536,36758
87948,34536,31518
87949,34536,10154
87950,34536,37466
87951,34536,37490
87952,34536,30338
87953,34536,36819
87954,34536,9084
87955,34536,35353
87956,34536,35565
87957,34536,34937
87958,34536,22761
87959,34536,17329
87960,34536,30605
87961,34536,34774
87962,34536,36998
87963,34536,36350
87964,34536,35060
87965,34536,37651
87966,34536,25245
87967,34536,465
87968,34536,26381
87969,26644,24499
87970,26644,735
87971,26644,6038
87972,26644,6639
87973,26644,10595
87974,26644,11573
87975,26644,32256
87976,26644,31917
87977,26644,10794
87978,26644,23818
87979,26644,31028
87980,9677,848
87981,9677,934
87982,9677,6245
87983,9677,1295
87984,9677,1762
87985,9677,2352
87986,9677,2420
87987,9677,2623
87988,9677,2635
87989,9677,3032
87990,9677,3233
87991,9677,3898
87992,9677,3904
87993,9677,5294
87994,9677,19290
87995,9677,5725
87996,9677,5765
87997,9677,73
87998,9677,6134
87999,9677,6242
88000,9677,6487
88001,9677,4249
88002,9677,7090
88003,9677,7187
88004,9677,7622
88005,9677,13524
88006,9677,8167
88007,9677,8268
88008,9677,30882
88009,9677,32415
